Wall time,Step,Value
1609730717.1578963,200,-253.51828002929688
1609730749.514551,400,-260.0674133300781
1609730783.2659743,600,-259.4391174316406
1609730817.5496266,800,-267.99212646484375
1609730850.767012,1000,-270.8366394042969
1609730884.7473948,1200,-264.97216796875
1609730917.4873085,1400,-258.510009765625
1609730951.2083073,1600,-255.9037322998047
1609730986.094243,1800,-254.57742309570312
1609731018.8291192,2000,-251.78591918945312
1609731051.049549,2200,-249.57249450683594
1609731084.9173455,2400,-247.64112854003906
1609731117.6807399,2600,-246.3079071044922
1609731151.9655313,2800,-245.71495056152344
1609731184.3466148,3000,-243.3994903564453
1609731220.5753064,3200,-243.6381378173828
1609731252.2181349,3400,-240.74449157714844
1609731285.1995213,3600,-239.86444091796875
1609731318.7256355,3800,-238.92523193359375
1609731351.8110037,4000,-238.18997192382812
1609731384.1508281,4200,-237.65516662597656
1609731417.2323134,4400,-237.11758422851562
1609731448.3586714,4600,-234.70480346679688
1609731485.2168677,4800,-237.381103515625
1609731518.0389755,5000,-236.99806213378906
1609731552.0543098,5200,-238.07696533203125
1609731586.2801204,5400,-238.4703826904297
1609731620.5854204,5600,-239.33633422851562
1609731653.6292257,5800,-239.39027404785156
1609731686.5365465,6000,-239.24192810058594
1609731717.3090632,6200,-237.64474487304688
1609731749.4753203,6400,-237.5420379638672
1609731781.5910904,6600,-236.911865234375
1609731813.0323544,6800,-235.5596923828125
1609731846.5953777,7000,-235.45993041992188
1609731876.6513507,7200,-234.21673583984375
1609731906.0543885,7400,-232.44967651367188
1609731934.6929104,7600,-230.32293701171875
1609731965.658415,7800,-229.18246459960938
1609731994.795913,8000,-227.05935668945312
1609732024.3518252,8200,-225.1718292236328
1609732051.3356936,8400,-222.58270263671875
1609732080.5100744,8600,-220.81024169921875
1609732108.321975,8800,-218.53103637695312
1609732135.3122952,9000,-215.85003662109375
1609732161.4802039,9200,-213.47210693359375
1609732187.1635356,9400,-210.92208862304688
1609732211.6562316,9600,-208.31504821777344
