Wall time,Step,Value
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
1608724636.3538702,600,-25.18
