Wall time,Step,Value
1608796867.7336645,600,-261.2979736328125
1608796898.9575346,1200,-254.7107391357422
1608796931.3610413,1800,-255.00733947753906
1608796964.9580476,2400,-254.5423583984375
1608796997.4959764,3000,-254.18539428710938
1608797031.2349145,3600,-252.03689575195312
1608797063.718068,4200,-252.17596435546875
1608797099.7397232,4800,-251.84912109375
1608797132.7793183,5400,-251.1282501220703
1608797166.2792969,6000,-253.2305450439453
1608797203.2061293,6600,-252.65060424804688
1608797237.794054,7200,-252.7127227783203
1608797270.947702,7800,-252.98995971679688
1608797305.6068244,8400,-252.52767944335938
1608797342.8675368,9000,-252.71043395996094
1608797376.0662696,9600,-252.7474822998047
1608797408.7747157,10200,-252.6314697265625
1608797446.169727,10800,-252.4251708984375
1608797479.642628,11400,-252.5527801513672
1608797513.3566158,12000,-252.60418701171875
1608797548.4125302,12600,-252.35617065429688
1608797581.8952236,13200,-252.36819458007812
1608797613.7748048,13800,-252.55552673339844
1608797646.6802037,14400,-252.57943725585938
1608797681.6082163,15000,-252.77374267578125
1608797713.4349034,15600,-252.52169799804688
1608797751.8002706,16200,-252.8086395263672
1608797786.3262396,16800,-253.29954528808594
1608797822.510102,17400,-253.001220703125
1608797866.8376014,18000,-253.00669860839844
1608797928.3922343,18600,-252.91928100585938
1608797978.4908488,19200,-253.28506469726562
1608798024.6565094,19800,-253.236083984375
1608798079.6706088,20400,-253.290771484375
1608798134.1120794,21000,-253.5418701171875
1608798182.866694,21600,-253.70010375976562
1608798237.8562531,22200,-253.75579833984375
1608798289.0641344,22800,-254.0640411376953
1608798339.6229992,23400,-254.90817260742188
1608798391.7588546,24000,-254.9616241455078
1608798439.7967937,24600,-254.97708129882812
1608798488.6981096,25200,-255.30397033691406
1608798547.35507,25800,-254.6478729248047
1608798595.4236076,26400,-254.59683227539062
1608798643.1940932,27000,-254.5994415283203
1608798691.759771,27600,-254.29360961914062
1608798738.9422534,28200,-254.0394287109375
1608798788.2738168,28800,-254.1605987548828
1608798836.108237,29400,-254.163818359375
1608798892.3200026,30000,-254.0550079345703
1608798938.9263601,30600,-254.221435546875
