Wall time,Step,Value
1608724636.3538702,600,-96.95980072021484
1608724655.5083702,1200,-100.13681030273438
1608724676.1094532,1800,-111.44559478759766
1608724697.4010687,2400,-114.39485168457031
1608724718.4614182,3000,-116.05982971191406
1608724739.5450356,3600,-116.32821655273438
1608724761.273513,4200,-116.32821655273438
1608724780.5884426,4800,-116.32821655273438
1608724802.0096045,5400,-116.32821655273438
1608724821.1544328,6000,-116.32821655273438
1608724841.9275405,6600,-116.32821655273438
1608724866.182402,7200,-116.32821655273438
1608724888.189364,7800,-116.32821655273438
1608724910.0472717,8400,-116.32821655273438
1608724933.458512,9000,-116.32821655273438
1608724955.6580255,9600,-116.32821655273438
1608724976.7970138,10200,-116.32821655273438
1608724997.9800513,10800,-116.32821655273438
1608725018.5210433,11400,-116.32821655273438
1608725039.3378317,12000,-116.32821655273438
1608725061.3707306,12600,-116.32821655273438
1608725082.2452466,13200,-116.32821655273438
1608725103.9071221,13800,-116.32821655273438
1608725125.070064,14400,-116.32821655273438
1608725146.395193,15000,-116.32821655273438
1608725166.4404194,15600,-116.32821655273438
1608725186.7187033,16200,-116.32821655273438
1608725207.8524768,16800,-116.32821655273438
1608725228.2649837,17400,-116.32821655273438
1608725248.3458009,18000,-116.32821655273438
1608725269.7355747,18600,-116.32821655273438
1608725290.6095781,19200,-116.32821655273438
1608725310.4974887,19800,-116.32821655273438
1608725329.4007175,20400,-116.32821655273438
1608725348.9452937,21000,-116.32821655273438
1608725369.6590297,21600,-116.32821655273438
1608725391.548462,22200,-116.32821655273438
1608725411.612263,22800,-116.32821655273438
1608725430.1013358,23400,-116.32821655273438
1608725450.2195241,24000,-114.02050018310547
1608725470.0094087,24600,-114.02050018310547
1608725489.7457051,25200,-114.02050018310547
1608725510.013643,25800,-114.02050018310547
1608725530.312236,26400,-114.02050018310547
1608725550.7718425,27000,-114.02050018310547
1608725570.534115,27600,-114.02050018310547
1608725590.1460934,28200,-103.38988494873047
1608725610.4918163,28800,-103.38988494873047
1608725629.80718,29400,-103.38988494873047
1608725649.6588736,30000,-103.38988494873047
1608725667.9238386,30600,-103.38988494873047
1608725687.0193603,31200,-103.38988494873047
1608725707.475461,31800,-103.38988494873047
1608725727.7224388,32400,-103.38988494873047
1608725746.3180997,33000,-103.38988494873047
1608725765.7123783,33600,-103.38988494873047
1608725785.1319675,34200,-103.38988494873047
1608725804.5395896,34800,-103.38988494873047
1608725824.269062,35400,-103.38988494873047
1608725844.2384458,36000,-103.38988494873047
1608725863.6571255,36600,-103.38988494873047
1608725883.0204446,37200,-103.38988494873047
1608725902.1162138,37800,-99.81554412841797
1608725920.827911,38400,-103.05973815917969
1608725939.0706666,39000,-103.05973815917969
1608725959.536028,39600,-111.30171966552734
1608725981.2661383,40200,-129.8800506591797
1608726001.2558444,40800,-129.8800506591797
1608726021.6619763,41400,-129.8800506591797
1608726043.4171712,42000,-129.8800506591797
1608726065.77776,42600,-129.8800506591797
1608726088.2386336,43200,-129.8800506591797
1608726107.645397,43800,-129.8800506591797
1608726127.401582,44400,-129.8800506591797
1608726147.4733672,45000,-129.8800506591797
1608726168.4939842,45600,-129.8800506591797
1608726187.6242537,46200,-129.8800506591797
1608726208.3138726,46800,-129.8800506591797
1608726229.5075517,47400,-133.57235717773438
1608726248.728266,48000,-133.57235717773438
1608726269.068002,48600,-133.57235717773438
1608726290.2626002,49200,-133.57235717773438
1608726310.8973043,49800,-128.7205047607422
1608726332.54068,50400,-118.7205047607422
1608726352.2700946,51000,-108.7205047607422
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726373.730357,51600,-100.346435546875
1608726394.6127126,52200,-100.346435546875
1608726949.1588316,71400,-101.74131774902344
1608726964.040596,72000,-101.74131774902344
1608726979.8439374,72600,-101.74131774902344
1608726994.244346,73200,-101.74131774902344
1608727009.656669,73800,-101.74131774902344
1608727025.2355034,74400,-101.74131774902344
1608727039.7848682,75000,-101.74131774902344
1608727053.8690267,75600,-101.74131774902344
1608727070.4997191,76200,-101.74131774902344
1608727085.2057056,76800,-101.74131774902344
1608727100.6215248,77400,-101.74131774902344
1608727115.8301327,78000,-108.71619415283203
1608727130.2450652,78600,-108.71619415283203
1608727145.4926517,79200,-108.71619415283203
1608727159.2522092,79800,-108.71619415283203
1608727174.2718558,80400,-108.71619415283203
1608727189.4788682,81000,-108.71619415283203
1608727204.412263,81600,-108.71619415283203
1608727218.445452,82200,-108.71619415283203
1608727233.4541738,82800,-108.71619415283203
1608727247.2055752,83400,-108.71619415283203
1608727261.5539384,84000,-108.71619415283203
1608727276.000558,84600,-108.71619415283203
1608727290.8968694,85200,-108.71619415283203
1608727305.4401567,85800,-108.71619415283203
1608727319.999184,86400,-108.71619415283203
1608727333.5016522,87000,-108.71619415283203
1608727346.958425,87600,-108.71619415283203
1608727361.2840114,88200,-108.71619415283203
1608727376.1131377,88800,-108.71619415283203
1608727390.0692177,89400,-108.71619415283203
1608727404.3716173,90000,-108.71619415283203
1608727418.013963,90600,-108.71619415283203
1608727432.9172146,91200,-108.71619415283203
1608727446.9971812,91800,-94.99211120605469
1608727460.3946893,92400,-94.99211120605469
1608727474.6729686,93000,-94.99211120605469
1608727489.0055242,93600,-94.99211120605469
1608727504.024732,94200,-94.99211120605469
1608727517.7751944,94800,-94.99211120605469
1608727532.2309096,95400,-94.99211120605469
1608727546.376547,96000,-94.99211120605469
1608727561.3331795,96600,-91.12242126464844
1608727575.4668243,97200,-91.12242126464844
1608727589.5888257,97800,-91.12242126464844
1608727604.1301458,98400,-91.12242126464844
1608727618.1483588,99000,-76.20552825927734
1608727632.013492,99600,-76.20552825927734
1608727647.3471327,100200,-76.20552825927734
1608727661.6428938,100800,-74.36442565917969
1608727675.6505697,101400,-74.36442565917969
1608727689.4434192,102000,-74.36442565917969
1608727702.906597,102600,-74.36442565917969
1608727717.8792534,103200,-74.36442565917969
1608727732.4924154,103800,-74.36442565917969
1608727747.0506027,104400,-74.36442565917969
1608727760.8843484,105000,-74.36442565917969
1608727774.6461227,105600,-67.57616424560547
1608727788.438521,106200,-67.57616424560547
1608727802.6621366,106800,-67.57616424560547
1608727816.9635527,107400,-67.57616424560547
1608727830.9415765,108000,-67.57616424560547
1608727844.7048044,108600,-67.57616424560547
1608727858.3251028,109200,-67.57616424560547
1608727872.0947607,109800,-67.57616424560547
1608727885.146722,110400,-67.57616424560547
1608727899.2596543,111000,-67.57616424560547
1608727912.4518485,111600,-67.57616424560547
1608727927.2140906,112200,-67.57616424560547
